address1,address2,city,country,email,id,latitude,longitude,name,phone,state,zip
111 Young Road,P.O. Box 136,East Brookfield,US,info@secondchanceanimals.org,MA30,42.2252,-72.0368,Second Chance Animal Shelter Inc.,(508) 867-5525,MA,1515
,,Central Falls,US,adoptions@centralfallsanimals.org,RI64,41.8917,-71.3971,Friends of Central Falls Animals,,RI,2863
148 Peck St,,Rehoboth,US,sandi_ruscetta@yahoo.com,MA152,41.8464,-71.2393,Rehoboth Animal Shelter,508-252-5421 EXT 126,MA,2769
,,Pawtucket,US,,RI13,41.8786,-71.3831,Pawtucket Animal Shelter,401-722-4243 ,RI,2862
,,Harrisville,US,contact@newenglandhumanesociety.com,RI113,41.9765,-71.6622,New England Humane Society,,RI,2830
131 Clear River Drive,,Oakland,US,aco@burrillville.org,RI40,41.9596,-71.6487,Burrillville Animal Control,401-568-9480,RI,2858
,,Wilder,US,lisa@longtraildogs.org,VT72,43.6728,-72.3092,Long Trail Canine Rescue,,VT,5088
401 Skitchewaug Trail,,Springfield,US,SpfldHumane@vermontel.net,VT21,43.3275,-72.4888,Springfield Humane Society Inc.,(802) 885-3997,VT,5156
289 Thompson Road,,Webster,US,info@ccatconnect.org,MA266,42.0599,-71.8741,Community Cat Connection,508-949-0779,MA,1570
,,Rumford,US,pawswatchep@gmail.com,RI19,41.8456,-71.352,Pawswatch Adoptable Cats,401-434-6036,RI,2916
100 Peck Street,,Seekonk,US,,MA32,41.8369,-71.3246,Seekonk Animal Shelter,508-336-6663  ,MA,2771
106 Hay St.,,West Warwick,US,wwanimalshelter@gmail.com,RI28,41.8609,-71.4352,West Warwick Animal Shelter,401-615-3388  ,RI,2904
,,White River Junction,US,adoptions@whiteriveranimalrescue.org,VT49,43.6536,-72.3568,White River Animal Rescue,,VT,5001
9 Church Street,,Pascoag,US,phyllis@hanri.org,RI49,41.9558,-71.7162,Humane Association of Northwestern Rhode Island,401-568-5734 ,RI,2859
103 Marion Road,,Rochester,US,ohnokitty1@gmail.com,MA455,41.7562,-70.8384,"It's All About the Animals, Inc.",,MA,2770
,,Providence,US,friendsoha@yahoo.com,RI76,41.8367,-71.396,"Friends of Homeless Animals, Inc.",,RI,2906
4832 RT 44,P.O. Box 702,Brownsville,US,info@lucymac.org,VT07,43.4701,-72.4846,Lucy Mackenzie Humane Society,802-484-5829 ,VT,5037
62 Commercial Way,,East Providence,US,epacc@hotmail.com,RI46,41.8138,-71.3704,East Providence Animal Control Center,(401) 435-7675,RI,2914
PO Box 6263,,Providence,US,vsaheadquarters@yahoo.com,RI11,41.8239,-71.4133,Volunteer Services for Animals - Warwick,(401) 273-0358  ,RI,2940
P.O. Box 6111,,Providence,US,support@almosthomersq.org,RI84,41.8239,-71.4133,"Almost Home Rescue, Inc.",401-2DOGS10 ,RI,2940
34 Elbow Street,,Providence,US,reception@parl.org,RI03,41.8202,-71.4153,Providence Animal Rescue League,401-421-1399,RI,2903
Please fill out our adoption application on www.JennysHopeRescue.com,,Chepachet,US,jennyshoperescue@aol.com,RI83,41.9015,-71.6802,"Jenny's Hope Rescue, Inc",914-242-1812   ,RI,2814
,,Glocester,US,LittleRhodyRescue@gmail.com,RI96,41.9015,-71.6802,Little Rhody Rescue,(401) 692-1117,RI,2814
,,Chepachet,US,abandoneddogsofri@gmail.com,RI124,41.9015,-71.6802,The Abandoned Dogs of RI,,RI,2814
,,Providence,US,rhodehomerescue@gmail.com,RI130,41.8192,-71.4488,Rhode Home Rescue,(401) 354-2426,RI,2909
,,Johnston,US,scruffypawsanimalrescue@gmail.com,RI129,41.8302,-71.4949,Scruffy Paws Animal Rescue,,RI,2919
PO BOX 262,,West Warren,US,windybleu@verizon.com,MA514,42.2125,-72.1917,Central New England Equine Rescue,978-621-6717,MA,1092
,,Thompson,US,newenglandallbreedrescue@yahoo.com,CT366,41.9671,-71.8499,New England All Breed Rescue,(774) 641-3441,CT,6277
829 Mill Street,,Marion,US,clyk9s@gmail.com,MA195,41.7111,-70.7561,New England Brittany Rescue Inc.,(781) 275-0630,MA,2738
200 Terminal Rd,,Providence,US,ttorres@aspectsinc.com,RI79,41.7905,-71.4059,Providence Animal Control,(401) 243-6040,RI,2905
,,Cranston,US,heather@obhounds.com,RI108,41.7905,-71.4059,Handsome Dan's Rescue for Pit Bull Type Dogs,,RI,2905
,,Southbridge,US,bighairanimalrescue@gmail.com,MA505,42.0748,-72.0376,Big Hair Animal Rescue Inc.,,MA,1550
PO Box 445,,Swansea,US,projectspayrescue@gmail.com,MA359,41.7408,-71.208,"Project Spay, Inc.",,MA,2777
68 Stevens Rd.,,Swansea,US,swanseashelter@yahoo.com,MA75,41.7408,-71.208,Town of Swansea Animal Shelter,(508) 679-6446,MA,2777
186 Amaral Street,,Riverside,US,training@rispca.com,RI48,41.7676,-71.3648,Rhode Island SPCA,(401) 438-8150,RI,2915
P.O. Box 15194,,Riverside,US,catadoptionteam@aol.com,RI72,41.7676,-71.3648,Cat Adoption Team Services,401-433-1946  ,RI,2915
631 Town Hill Road,,Reading,US,lucywgoodrum@earthlink.net,VT65,43.4903,-72.5536,Turtle Hill Farm Animal Sanctuary of VT,802-484-9034,VT,5062
1517 Meadow Street,,Littleton,US,secondchancear.org@gmail.com,NH132,44.218999999999994,-71.7753,"Second Chance Animal Rescue, Inc",(603) 259-3244,NH,3561
P.O. Box 557,180 Sturbridge Rd,Brimfield,US,rachael@heretodaysanctuary.org,MA468,42.1501,-72.1721,"Here Today Adopted Tomorrow Animal Sanctuary, Inc.",(413) 324-8224,MA,1010
,,Cranston,US,tigersden6684@yahoo.com,RI132,41.7778,-71.4376,Tigersden Rescue,(401) 439-5443,RI,2910
474 Durfee St.,,Fall River,US,renee@arlfr.org,MA12,41.7151,-71.1418,Faxon Animal Care & Adoption Center,508-676-1061  ,MA,2720
111 Main St.,,Acushnet,US,cricket13@comcast.net,MA410,41.691,-70.9066,C.A.R.E. Center for Animal Rescue & Education,(508) 994-0220,MA,2743
,,North Haverhill,US,nereptilewelfare@gmail.com,NH125,44.0901,-72.0235,Northeastern Reptile Welfare League,,NH,3774
538 French Pond Road,,North Haverhill,US,newdigsfordogs@gmail.com,NH135,44.0901,-72.0235,New Digs for Dogs Rescue,,NH,3774
581 Metacom Ave,,Warren,US,WAHADOPTIONS@AOL.COM,RI78,41.725,-71.2694,Warren Animal Hospital,(401) 245-8313,RI,2885
188 Case Road,,Winthrop,US,palsnokillshelter@yahoo.com,ME155,44.3084,-69.973,Protectors of Animal Lives Society (PALS),(207) 395-4274,ME,4364
10 Sandy Lane,,Turners Falls,US,fcsodogshelter@gmail.com,MA476,42.5943,-72.5579,Franklin County Sheriffs Office Regional Shelter,(413) 676-9182,MA,1376
,,Warwick,US,info@pawsnewengland.com,RI77,41.7499,-71.408,PAWS New England,,RI,2888
P.O Box 812,,Dennis,US,Sylvia@ScargoWagsandWiggles.com,MA448,41.7326,-70.1981,"Scargo Wags and Wiggles Rescue, Inc.",(508) 400-0222,MA,2638
,,Cranston,US,Sage999cat@cox.net,RI56,41.7639,-71.5027,Animals Depend On People Too (A.D.O.P.T.),,RI,2921
300 Lynwood Street,,Fall River,US,fpas1@foreverpaws.com,MA143,41.6854,-71.1765,Forever Paws Animal Shelter,508-677-9154,MA,2724
Route 6a,3981 Main St,Brewster,US,brewster@arlboston.org,MA59,41.7464,-70.0982,Animal Rescue League of Boston,508-255-1030,MA,2631
,,Greenfield,US,loveofadog@gmail.com,MA456,42.6008,-72.5987,For the Love of a Dog,,MA,1301
,,Greenfield,US,new2udogrescue@yahoo.com,MA516,42.6008,-72.5987,New 2 U Dog Rescue,413-824-9225,MA,1301
PO BOX 1352,,Townshend,US,gerdasequinerescue@gmail.com,VT68,43.1281,-72.7117,"Gerda's Equine Rescue, Inc.",802.874.7213,VT,5359
,,Fairhaven,US,aco@fairhaven-ma.gov,MA527,41.6407,-70.8883,Fairhaven Animal Shelter,(508) 979-4028,MA,2719
10 Minturn Farm Rd.,,Bristol,US,friendsofbristolanimalshelter@gmail.com,RI53,41.684,-71.2682,Bristol Animal Shelter,(401)253-4834  ,RI,2809
31 Ventura Drive,,Dartmouth,US,mventura6089@comcast.net,MA116,41.6353,-70.9385,Humane Society & Shelter - SouthCoast,508-995-6661,MA,2740
596 Hathaway Road,,New Bedford,US,lighthouseanimalshelter@gmail.com,MA489,41.6353,-70.9385,Lighthouse Animal Shelter,(508) 999-7387,MA,2740
,,Woodstock,US,nextstopforever@aol.com,CT354,41.9433,-71.9954,Next Stop Forever,,CT,6281
240 Route 171,,Woodstock,US,pawsctadopt@gmail.com,CT480,41.9433,-71.9954,"P.A.W.S. - Pound Animals are Worth Saving, Inc",(860) 315-1228,CT,6281
1577 Falmouth Rd.,,Centerville,US,Moreilly@mspca.org,MA243,41.6581,-70.3587,MSPCA Cape Cod Animal Care and Adoption Center,(508) 775-0940,MA,2632
P.O. Box 7005,,Warwick,US,cats@pawswatch.org,RI14,41.6919,-71.3792,PawsWatch,,RI,2887
PO Box 7141,,Warwick,US,skellya29@gmail.com,RI109,41.6919,-71.3792,RI Friends of Felines,401-738-2833,RI,2887
2141 West Shore Road,,Warwick,US,laziadopt@gmail.com,RI114,41.7032,-71.4404,Rhode Island Parrot Rescue,(630) 506-3160,RI,2886
,,Pelham,US,socialmedia@pugrescueofnewengland.org,MA333,42.3779,-72.5096,Pug Rescue of New England,,MA,1002
145 N. Whitney St,,Amherst,US,geminispamperedgreyhounds@gmail.com,MA488,42.3779,-72.5096,Gemini's Pampered Greyhounds,413-626-9879,MA,1002
PO Box 791,http://www.passion4paws.org,Dayville,US,info@passion4paws.org,CT362,41.8515,-71.8663,Passion 4 Paws,(860) 608-2447,CT,6241
125 Putnam Pike,P.O. Box 759,Dayville,US,animalcontrol@neccog.com,CT89,41.8515,-71.8663,Northeastern Connecticut Council of Governments,860-774-1253,CT,6241
P.O. Box 16,,Augusta,US,nataliepatterson.ark@gmail.com,ME149,44.3106,-69.78,Animal Rescue of Kennebec,,ME,4332
,,Jefferson,US,info@dogslednh.com,NH145,44.4161,-71.4742,"NH Sled Dog Rescue, History & Education Center",(603) 545-4533,NH,3583
106 George Washington Highway,,Clayville,US,Scituatepound1@juno.com,RI20,41.7649,-71.6723,Scituate Animal Shelter,(401) 647-7200,RI,2815
1320 Main Rd,,Tiverton,US,kdepoy@vetcor.com,RI60,41.6352,-71.1876,Tiverton Animal Control Pound,(401) 624-6624,RI,2878
,,Foster,US,Furryangelsdachshundrescue@yahoo.com,RI119,41.7806,-71.7236,Furry Angels Dachshund Rescue,401-392-3585,RI,2825
231 Old Belgrade Road,,Augusta,US,greyhoundkennel@roadrunner.com,ME42,44.3153,-69.775,Maine Greyhound Placement Service,(207) 626-2893,ME,4330
44 Beagle Ln,,East Falmouth,US,shelter_44beagleln@aol.com,MA232,41.6057,-70.6457,PEOPLE FOR CATS,508-540-5654,MA,2574
16 1/2 Wilson Street,,West Warwick,US,stacia.pietropaolo@gmail.com,RI104,41.7025,-71.5187,Northwest Animal Protection League,(401) 286-5931,RI,2893
,,West Warwick,US,maramuser@gmail.com,RI117,41.7025,-71.5187,Southpaws Express,,RI,2893
,,West Warwick,US,justdoodlesrescue@yahoo.com,RI123,41.7025,-71.5187,Just Doodles and Friends Rescue,,RI,2893
PO Box 87125,,Dartmouth,US,Odiesplace508@gmail.com,MA502,41.598,-70.9511,Odies Place,5089716670,MA,2748
,,Coventry,US,kentcountycats@gmail.com,RI131,41.6944,-71.5606,Second Chance Cats of Kent County ,(401) 497-5371,RI,2816
,,Shelburne Falls,US,lindarollins38@comcast.net,MA324,42.5996,-72.7048,Better Than Dead Rescue,email please!!!!,MA,1370
PO Box 387,,Pomfret Center,US,eastcoastcaninerescue@gmail.com,CT560,41.863,-71.984,East Coast Canine Rescue Inc.,(508) 341-7189,CT,6259
P.O. Box 184,,East Greenwich,US,egaplevents@gmail.com,RI08,41.6512,-71.4687,East Greenwich Animal Protection League,(401) 467-3670,RI,2818
,,East Greenwich,US,midnightrunrescue@gmail.com,RI133,41.6512,-71.4687,Midnight Run Rescue,,RI,2818
236 Riverside Avenue,,Lunenburg,US,riversiderescue@hotmail.com,VT36,44.4247,-71.7542,Riverside Rescue,802-892-5300   ,VT,5906
,,Warren,US,sln2310@yahoo.com,ME96,44.1192,-69.2366,Catahoula Rescue of New England,(207) 273-1320,ME,4864
395 Hamilton Allenton Road,,North Kingstown,US,NKAS395@yahoo.com,RI09,41.5882,-71.4593,North Kingstown Animal Shelter,401-295-5579,RI,2852
500 Stony Lane,,North Kingstown,US,ddoehrmann@yahoo.com,RI23,41.5882,-71.4593,Pet Refuge,(401) 294-1115  ,RI,2852
,,Wauregan,US,priderockrescue@gmail.com,CT553,41.7442,-71.9097,Pride Rock Rescue,,CT,6387
87 Oliphant Lane,,Middletown,US,info@potterleague.org,RI04,41.5456,-71.2919,Potter League for Animals,(401) 846-8276,RI,2842
25 Buttermilk Lane,PO Box 1294,Thomaston,US,manager@hskcme.org,ME04,44.0768,-69.14399999999999,Pope Memorial Humane Society of Knox County,207-594-2200,ME,4861
,,Chicopee,US,muttrescueofmassachusetts@gmail.com,MA519,42.1739,-72.5769,Mutt Rescue,,MA,1020
,,Randolph Center,US,info@pottersangelsrescue.org,VT75,43.9438,-72.6064,Potters Angels Rescue,,VT,5061
169 South County Trail,,Exeter,US,exeteranimalshelter@town.exeter.ri.us,RI55,41.5675,-71.5813,Friends of Exeter Animals,(401) 294-2754,RI,2822
342 Lathrop Road,,Plainfield,US,whiskersas@hotmail.com,CT37,41.7073,-71.9535,Whiskers Animal Shelter,(860) 564-7138   ,CT,6374
,,Goshen,US,tartanrescue@hotmail.com,CT162,41.8841,-72.2663,TarTan Gordon Setter Rescue,(413) 447-5323 ,CT,6279
53 Hancock Road,,Willington,US,AnimalControl@WillingtonCT.org,CT482,41.8841,-72.2663,Willington Animal Control,860-684-7936  ,CT,6279
,,Oak Bluffs,US,hurdpub@gmail.com,MA480,41.4538,-70.5646,Angels Helping Animals Worldwide,(508) 274-2604,MA,2557
25 June Ave.,Same,Vineyard Haven,US,scarofmv@gmail.com,MA366,41.449,-70.6142,"Second Chance Animal Rescue, Inc",508-560-6046,MA,2568
627 Cottage St,,Springfield,US,info@tjoconnoradoptioncenter.com,MA136,42.1305,-72.5752,Thomas J. O'Connor Animal Control and Adoption Center,413-781-1484 ,MA,1104
,,Chicopee,US,wbmurphys@yahoo.com,MA450,42.1486,-72.6083,Halfway Home Cat Rescue Inc.,413-237-6271,MA,1021
,,Canterbury,US,denise@eskiesonline.com,CT534,41.7003,-71.9929,Eskies Online Multi-Breed Dog Rescue,(860) 908-9738,CT,6331
P.O. Box 462,1664 Memorial Drive,St. Johnsbury,US,adoptions@kingdomanimalshelter.com,VT59,44.4286,-72.0137,"Kingdom Animal Shelter, Inc",(802) 741-7387,VT,5819
765 Stevens Road,,Pittsford,US,adoptions@rchsvt.org,VT11,43.7745,-72.82,Rutland County Humane Society,(802) 483-6700,VT,5763
230 Clover Mill Rd.,,Mansfield,US,aco@mansfieldct.org,CT23,41.8021,-72.2549,Mansfield Animal Control,(860) 487-0137,CT,6268
P.O. Box 345,,Mansfield Center,US,catsnortheast@outlook.com,CT142,41.7718,-72.2083,CATS Northeast Inc.,,CT,6250
,,Willington,US,info@americanlabrescue.com,CT264,41.7718,-72.2083,"American Lab Rescue, Inc",PLEASE EMAIL ,CT,6250
,,Williamstown,US,randomrescue@gmail.com,VT37,44.1225,-72.5418,Random Rescue,(802) 433-5912,VT,5679
,,Tolland,US,info@pawsforlifect.com,CT573,41.8692,-72.3748,Paws for Life Animal Rescue,,CT,6084
51 Buttonwood Rd.,,Wyoming,US,acefido@richmondpd.org,RI22,41.5193,-71.6795,Richmond Animal Control,(401) 539-4236,RI,2898
,,Ellington,US,wigglepupzrescue@gmail.com,CT347,41.9144,-72.4532,Wiggle Pups Rescue,,CT,6029
21 Main St. (Rear) behind Firestation - 29 Main St.,(RT. 286),Ellington,US,bmurdach@ellington-ct.gov,CT68,41.9144,-72.4532,Ellington Animal Control,(860) 870-3155,CT,6029
283 Town Line Road,,Mendon,US,pugmama7@yahoo.com,VT19,43.6071,-72.9733,Green Mtn Pug Rescue,802-279-8858,VT,5701
,,Rutland,US,MapleLeafMutts@gmail.com,VT78,43.6071,-72.9733,Maple Leaf Mutts,(802) 776-8010,VT,5701
PO Box 418,,Pleasant Valley,US,marys.kitty.korner@sbcglobal.net,CT199,41.9889,-72.5679,Mary's Kitty Korner,860-379-4141/413-297-0537   ,CT,6082
,,Lisbon,US,carrienylen@comcast.net,CT410,41.6046,-71.9845,"Compassion For Cats, New London County",(860) 886-5085,CT,6351
,,Griswold,US,WOFARinc@gmail.com,CT525,41.6046,-71.9845,Wings of Freedom Animal Rescue,8609429871,CT,6351
PO BOX 498,,Wakefield,US,info@sosarl.org,RI121,41.4372,-71.5019,Save One Soul Animal Rescue League,401.206.0727,RI,2880
979 Main St.,,Willimantic,US,catsnortheast@outlook.com,CT386,41.7137,-72.2114,Town of Windham Animal Control,860-465-3087,CT,6226
PO Box 508,,Coventry,US,,CT286,41.7823,-72.3276,Kitty Angels of Connecticut Inc,(860) 634-1427,CT,6238
,,Coventry,US,WOW.Rescue@yahoo.com,CT549,41.7823,-72.3276,Whitey's Only Wish Rescue Inc,,CT,6238
132 Asa Pond Road,,Wakefield,US,skanimalshelter@southkingstownri.com,RI33,41.4292,-71.5235,South Kingstown Animal Shelter,401 789-5515,RI,2879
1124 East Mountain Road,,Westfield,US,westfieldhcp@aol.com,MA341,42.1279,-72.7503,Westfield Homeless Cat Project,413-568-6964  ,MA,1085
178 Apremont Way,,Westfield,US,m.terkelsen@cityofwestfield.org,MA70,42.1279,-72.7503,Westfield Animal Shelter,(413) 564-3129,MA,1085
1589 Vermont Route 14S,,East Montpelier,US,info@centralvermonthumane.org,VT08,44.2719,-72.4883,Central Vermont Humane Society,802-476-3811,VT,5651
,,Vernon,US,sarahs2ndchance@yahoo.com,CT453,41.8465,-72.4636,Sarah's Second Chance Dog Rescue,,CT,6066
,,Vernon,US,lfbhr@yahoo.com,CT504,41.8465,-72.4636,"Little Feet, Big Heart Rescue",860-372-6455,CT,6066
,,Vernon,US,thecatsmeowrescue@gmail.com,CT522,41.8465,-72.4636,The Cats Meow Animal Rescue League,,CT,6066
PO Box 245,,Searsmont,US,miraclegsdmaine@gmail.com,ME156,44.3617,-69.1956,Miracle German Shepherd Dog Rescue of Maine,207-266-9676,ME,4973
P.O. Box 147,,Huntington,US,floures1@msn.com,MA210,42.2329,-72.8816,In Honey's Memory Cat Shelter,413 - 667 - 0049,MA,1050
,,East Windsor,US,brookesangelsct@gmail.com,CT544,41.918,-72.6051,Brooke's Angels Rescue,,CT,6088
6779 Rte 7A,,Shaftsbury,US,secondchance@wildblue.net,VT18,43.0115,-73.192,Second Chance Animal Center,802-375-2898 ,VT,5262
,,Fairfield,US,info@saveourstraysinmaine.org,ME41,44.6143,-69.6385,Save Our Strays,1-888-772-3162,ME,4937
11 Depot St.,,Southwick,US,aco@swkpd.com,MA202,42.0512,-72.7488,Southwick Animal Control Facility,(413) 569-5348 ext. 3,MA,1077
,,Montpelier,US,goodkarmarescue@gmail.com,VT50,44.2585,-72.5708,Good Karma Rescue Inc.,(802) 595-5110,VT,5602
,,Windsor Locks,US,HoleInOneAnimalRescue@yahoo.com,CT540,41.9306,-72.6435,Hole In One Animal Rescue,(860) 623-0450,CT,6096
,,Bolton,US,adoption@sadiemaefoundation.org,CT220,41.768,-72.4401,Sadie Mae Foundation,(860) 865-0492,CT,6043
17 Barker Road,,Lebanon,US,director@majesticwaterfowl.org,CT248,41.6373,-72.2376,Majestic Waterfowl Sanctuary,,CT,6249
,,Lebanon,US,CTHDR@yahoo.com,CT474,41.6373,-72.2376,CT Herding Dog Rescue,,CT,6249
151 Sand Hill Road,,South Windsor,US,Robin.Bond@southwindsor.org,CT96,41.8346,-72.5583,South Windsor Police,(860) 644-2551  ,CT,6074
108 Ross Rd.,,Preston,US,tkkakane@comcast.net,CT110,41.5115,-72.0178,Preston Animal Control,860-887-8091 ,CT,6365
50 Sand Hill Road,,Charlestown,US,,RI18,41.3824,-71.6606,Charlestown Animal Shelter,401-364-1211 ,RI,2813
,,Charlestown,US,kathy.petsitting@gmail.com  ,RI120,41.3824,-71.6606,FairyDogMother Rescue,,RI,2813
,,Manchester,US,Monkeyspack@yahoo.com,CT556,41.798548700000005,-72.5323139,Monkey's Pack,,CT,6042
,,Manchester,US,queeniefound@hotmail.com,CT272,41.7778,-72.5211,The Queenie Foundation Inc.,860.649.4488 ,CT,6040
1026 Tolland St,,Manchester,US,packleadersrescueCT@gmail.com,CT477,41.77780151,-72.52110291,Pack Leaders Dog Rescue of CT,,CT,6040
P.O. Box 956,,Manchester,US,helpline@ourcompanions.org,CT145,41.7758,-72.5219,Our Companions Animal Rescue,860-242-9999 ,CT,6045
,,Granville,US,applications@rainbowrescues.org,MA363,42.0583,-72.8564,Rainbow Rescues Inc,(413) 612-2744,MA,1034
970 Marshall Phelps Rd,,Windsor,US,davis@townofwindsorct.com,CT260,41.8567,-72.6648,Town of Windsor Animal Control,(860) 688-5273,CT,6095
40 Stevens Mill Rd,,Windsor,US,adoptions@ctcatconnection.org,CT291,41.8567,-72.6648,Connecticut Cat Connection,(860) 219-9396,CT,6095
,,North Granby,US,Albigor1@cox.net,CT148,42.0087,-72.8394,The Nutmeg Weimaraner Club,860-413-9914,CT,6060
J Alfred Clark Way,889 Colonel Ledyard Highway,Ledyard,US,aco@ledyardct.org,CT90,41.4509,-72.0065,Ledyard Animal Control,(860) 464-9621,CT,6339
PO Box 2844,,Nantucket,US,info@ackshelter.org,MA129,41.2795,-70.1057,Nantucket Safe Harbor for Animals (NiSHA),(508) 825-2287,MA,2554
,,East Hartland,US,BanditsPlace1@gmail.com,CT228,41.9595,-72.7982,Bandits Place,860-653-0558,CT,6035
PO Box 406,,Granby,US,ForeverFeisty.Adopt@gmail.com,CT324,41.9595,-72.7982,Forever Feisty Chinchilla Rescue Inc.,,CT,6035
33 Larry Hirsch Lane,,Westerly,US,tloughlin@westerlyri.gov,RI06,41.3651,-71.8024,Westerly Animal Control,401-584-7941,RI,2891
151 Greenhaven Rd.,Town Landfill,Stonington,US,twescovich@stonington-ct.gov,CT287,41.3728,-71.8585,Stonington Animal Care & Control,860-599-7566 ,CT,6379
,,Pawcatuck,US,stoningtonanimalrescueproject@yahoo.com,CT481,41.3728,-71.8585,Stonington Animal Rescue Project,860-857-8110  ,CT,6379
31 School Street,,East Hartford,US,,CT499,41.78,-72.6209,East Hartford Animal Control,860-291-7575,CT,6108
,,Waitsfield,US,info@goldenhuggs.org,VT47,44.1904,-72.8275,Golden Huggs Rescue Inc,email only    ,VT,5673
,,Uncasville,US,michelle9121@live.com,CT409,41.4636,-72.1045,"Focus on Ferals, Inc.",(860) 608-1420,CT,6382
123 Middle Rd.,P.O. Box 453,Skowhegan,US,shsanimals.forever@yahoo.com,ME20,44.7689,-69.7146,Somerset Humane Society,207-474-6493  ,ME,4976
144 Main Street Unit O,,East Hartford,US,poaplacement@gmail.com,CT109,41.746,-72.6079,Protectors of Animals,(860) 569-0722,CT,6118
120 Rescue Lane,(formerly 89 W Dudley Town Road),Bloomfield,US,adopt@thesimonfoundation.org,CT258,41.8299,-72.7254,"The Simon Foundation, Inc.",(860) 519-1516,CT,6002
1086 New London Tpke  Rear,,Glastonbury,US,,CT157,41.7068,-72.5745,Glastonbury Animal Control,860-633-7227,CT,6033
P.O. Box 1114,,Glastonbury,US,adoption@weadoptgreyhounds.org,CT246,41.7068,-72.5745,We Adopt Greyhounds Inc.,1-860-845-7196,CT,6033
,,Glastonbury,US,thechisociety@gmail.com,CT371,41.7068,-72.5745,The Chi Society of CT,,CT,6033
,,Simsbury,US,oohrescue@gmail.com,CT547,41.8771,-72.8206,Odies Orchard Hill Rescue,(860) 310-9694,CT,6070
,,Mystic,US,ctahinfo@gmail.com,CT456,41.3613,-71.976,CT Animal House Inc.,(860) 271-1361,CT,6355
,,Wolcott,US,justicefordogs@aol.com,VT54,44.5426,-72.4542,Justice For Dogs,(802) 472-3894,VT,5680
14 Sherbrooke Avenue,,Hartford,US,lvgruden@ferretassn.org,CT388,41.7476,-72.6959,"Ferret Association of Connecticut, Inc",860-247-1275,CT,6106
2075 Buskirk-West Hoosick Road,,Buskirk,US,info@heartsherd.com,NY1020,42.9526,-73.434,HeartsHerd Animal Sanctuary,518-469-9220,NY,12028
270 Rogers Road,,Groton,US,Elizabeth.FridaysRescue@gmail.com,CT509,41.3499,-72.0505,Friday's Rescue Foundation,860-446-9016,CT,6340
113 Chestnut Hill Rd,,East Hampton,US,ctdraftrescue@aol.com,CT502,41.5765,-72.50399999999999,Connecticut Draft Horse Rescue,,CT,6424
36 Brixton Street (Dog Pound),103 Raymond Road (mail),West Hartford,US,animalcontrol@westhartfordCT.gov,CT132,41.7552,-72.7553,West Hartford Animal Control,(860) 570-8818,CT,6107
